HTML,TAG,TC,LTC,TG,P,CTTD
"<ul class=""list_feed list_feed_detail""></ul>",['ul'],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/advertorial-news-block/d-3310487/masa-depan-sektor-batubara-indonesia""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Masa Depan Sektor Batubara Indonesia"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/30/837eff5c-6925-4619-81f9-8d7fb69aafc7_43.jpg?w=125&amp;q=90"" title=""Masa Depan Sektor Batubara Indonesia""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
<h2>Masa Depan Sektor Batubara Indonesia</h2>,['h2'],5,0,2,0,7.0
"<span class=""labdate f11"">Selasa, 04 Okt 2016 00:00 WIB</span>",['span'],6,0,2,0,8.0
Sektor batubara Indonesia masih menghadapi tantangan di tengah rendahnya harga komoditas di pasar global.                        ,[],14,0,1,0,15.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312619/datangi-kantor-pusat-pajak-hercules-ikut-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Datangi Kantor Pusat Pajak, Hercules Ikut Tax Amnesty"" class="""" src=""http://images.detik.com/community/media/visual/2016/10/03/c70bbd16-80bf-4236-85c0-423b38fe66fb_43.jpg?w=125&amp;q=90"" title=""Datangi Kantor Pusat Pajak, Hercules Ikut Tax Amnesty""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
"<h2>Datangi Kantor Pusat Pajak, Hercules Ikut <i>Tax Amnesty</i></h2>","['h2', 'i']",8,0,4,0,12.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 22:40 WIB</span>",['span'],6,0,2,0,8.0
"Tokoh masyarakat, Hercules, datang ke Kantor Pusat Ditjen Pajak untuk mengikuti tax amnesty. Hercules disambut langsung Dirjen Pajak, Ken Dwijugiasteadi.                        ",[],20,0,1,0,21.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312617/tak-hanya-umkm-pengusaha-besar-masih-ramaikan-periode-ii-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II Tax Amnesty"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/30/854cd9c6-e965-4cce-95d9-f8a83f0e75b2_43.jpg?w=125&amp;q=90"" title=""Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II Tax Amnesty""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
"<h2>Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II <i>Tax Amnesty</i></h2>","['h2', 'i']",11,0,4,0,15.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 22:30 WIB</span>",['span'],6,0,2,0,8.0
"Di periode kedua tax amnesty ini tak hanya diikuti oleh UMKM saja, melainkan pengusaha-pengusaha besar juga akan ambil bagian.                        ",[],19,0,1,0,20.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312609/ada-tax-amnesty-setoran-pajak-hingga-september-capai-rp-767-t""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Ada Tax Amnesty, Setoran pajak Hingga September Capai Rp 767 T"" class="""" src=""http://images.detik.com/community/media/visual/2016/10/03/290bb6e3-7c8c-4039-98f0-7c3de7e301d5_43.jpg?w=125&amp;q=90"" title=""Ada Tax Amnesty, Setoran pajak Hingga September Capai Rp 767 T""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
"<h2>Ada <i>Tax Amnesty</i>, Setoran pajak Hingga September Capai Rp 767 T</h2>","['h2', 'i']",11,0,4,0,15.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 22:15 WIB</span>",['span'],6,0,2,0,8.0
Program tax amnesty mendorong semakin banyak setoran pajak non migas. Ditjen Pajak mencatat setoran pajak hingga September mencapai Rp 767 triliun.                        ,[],21,0,1,0,22.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312605/ahok-sebut-sandiaga-uno-pengemplang-pajak-pengusaha-tidak-fair""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Ahok Sebut Sandiaga Uno Pengemplang Pajak, Pengusaha: Tidak Fair"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/29/dc9ad084-08c4-43a9-a4ed-cd43be73b4ef_43.jpg?w=125&amp;q=90"" title=""Ahok Sebut Sandiaga Uno Pengemplang Pajak, Pengusaha: Tidak Fair""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
"<h2>Ahok Sebut Sandiaga Uno Pengemplang Pajak, Pengusaha: Tidak <i>Fair</i></h2>","['h2', 'i']",9,0,4,0,13.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 22:00 WIB</span>",['span'],6,0,2,0,8.0
Pengusaha menyoroti pernyataan Ahok soal Sandiaga Uno ikut tax amnesty karena mengemplang pajak. Menurut pengusaha pernyataan Ahok tidak fair.                        ,[],19,0,1,0,20.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312600/sandiaga-uno-ikut-tax-amnesty-ditjen-pajak-tak-akan-diusut-asal-hartanya""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Sandiaga Uno Ikut Tax Amnesty, Ditjen Pajak: Tak Akan Diusut Asal Hartanya"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/28/cf866c90-1c5f-45a2-8d4d-62e361c6ccb1_43.jpg?w=125&amp;q=90"" title=""Sandiaga Uno Ikut Tax Amnesty, Ditjen Pajak: Tak Akan Diusut Asal Hartanya""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
"<h2>Sandiaga Uno Ikut <i>Tax Amnesty</i>, Ditjen Pajak: Tak Akan Diusut Asal Hartanya</h2>","['h2', 'i']",12,0,4,0,16.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 21:35 WIB</span>",['span'],6,0,2,0,8.0
Ditjen menegaskan asal-usul harta wajib pajak yang dilaporkan dalam tax amnesty tak akan diusut dari mana asal-usulnya.                        ,[],17,0,1,0,18.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312591/ada-tax-amnesty-pemerintah-dapat-26000-wajib-pajak-baru""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Ada Tax Amnesty, Pemerintah Dapat 26.000 Wajib Pajak Baru"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/30/6157965f-44f0-42ee-aea9-f0e8b3953e47_43.jpg?w=125&amp;q=90"" title=""Ada Tax Amnesty, Pemerintah Dapat 26.000 Wajib Pajak Baru""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
"<h2>Ada <i>Tax Amnesty</i>, Pemerintah Dapat 26.000 Wajib Pajak Baru</h2>","['h2', 'i']",9,0,4,0,13.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 20:55 WIB</span>",['span'],6,0,2,0,8.0
"Selama periode I tax amnesty Juli-September 2016, Ditjen Pajak mencatat 26.000 wajib pajak baru.                        ",[],14,0,1,0,15.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312577/32-peserta-tax-amnesty-bayar-tebusan-di-atas-rp-100-morang""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""32 Peserta Tax Amnesty Bayar Tebusan di Atas Rp 100 M/Orang"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/27/7626d890-0422-4552-b68a-24d7004f1e43_43.jpg?w=125&amp;q=90"" title=""32 Peserta Tax Amnesty Bayar Tebusan di Atas Rp 100 M/Orang""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
<h2>32 Peserta <i>Tax Amnesty</i> Bayar Tebusan di Atas Rp 100 M/Orang</h2>,"['h2', 'i']",11,0,4,0,15.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 20:47 WIB</span>",['span'],6,0,2,0,8.0
Secara segmentasi orang pribadi jumlah tebusan di atas Rp 100 miliar sebanyak 32 wajib pajak.                        ,[],15,0,1,0,16.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312575/darmin-harap-usulan-suntikan-modal-rp-9-t-ke-4-bumn-disetujui-dpr""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Darmin Harap Usulan Suntikan Modal Rp 9 T ke 4 BUMN Disetujui DPR"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/26/9e49e77f-9d99-4d99-aec9-4b4fca54e83c_43.jpg?w=125&amp;q=90"" title=""Darmin Harap Usulan Suntikan Modal Rp 9 T ke 4 BUMN Disetujui DPR""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
<h2>Darmin Harap Usulan Suntikan Modal Rp 9 T ke 4 BUMN Disetujui DPR</h2>,['h2'],13,0,2,0,15.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 20:31 WIB</span>",['span'],6,0,2,0,8.0
Menko Perekonomian Darmin Nasution berharap keputusan yang akan diberikan pada hari Rabu mendatang terkait pemberian PMN merupakan keputusan yang positif.                        ,[],20,0,1,0,21.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/properti/d-3312572/begini-strategi-pemerintah-agar-rumah-murah-lebih-banyak-dibangun""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Begini Strategi Pemerintah Agar Rumah Murah Lebih Banyak Dibangun"" class="""" src=""http://images.detik.com/community/media/visual/2016/08/03/611076e0-c260-45b3-ad7d-c7eda9ce6edf_43.jpg?w=125&amp;q=90"" title=""Begini Strategi Pemerintah Agar Rumah Murah Lebih Banyak Dibangun""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
<h2>Begini Strategi Pemerintah Agar Rumah Murah Lebih Banyak Dibangun</h2>,['h2'],9,0,2,0,11.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 20:21 WIB</span>",['span'],6,0,2,0,8.0
Pemerintah berupaya agar rumah murah untuk masyarakat berpenghasilan rendah lebih banyak dibangun. Apa strategi pemerintah?                        ,[],15,0,1,0,16.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/industri/d-3312569/pemerintah-akan-beri-bantuan-industri-kecil-menperin-data-harus-akurat""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Pemerintah Akan Beri Bantuan Industri Kecil, Menperin: Data Harus Akurat"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/19/0a70b155-b75d-4e53-9759-42f3aabc4da7_43.jpg?w=125&amp;q=90"" title=""Pemerintah Akan Beri Bantuan Industri Kecil, Menperin: Data Harus Akurat""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
"<h2>Pemerintah Akan Beri Bantuan Industri Kecil, Menperin: Data Harus Akurat</h2>",['h2'],10,0,2,0,12.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 20:15 WIB</span>",['span'],6,0,2,0,8.0
"Menperin Airlangga Hartarto meminta asosiasi industri untuk menyusun data keanggotaan dengan akurat, untuk memudahkan pemetaan program bantuan yang tepat.                        ",[],19,0,1,0,20.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/energi/d-3312566/pln-buka-lowongan-untuk-lulusan-d3-hingga-s1-di-7-kota""></a>",['a'],0,0,1,0,0
"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""PLN Buka Lowongan Untuk Lulusan D3 Hingga S1 di 7 Kota"" class="""" src=""http://images.detik.com/community/media/visual/2016/08/15/956f82d6-a7c8-4c00-84d5-5465019362a7_43.jpg?w=125&amp;q=90"" title=""PLN Buka Lowongan Untuk Lulusan D3 Hingga S1 di 7 Kota""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0
"<span class=""sub_judul""></span>",['span'],0,0,2,0,0
<h2>PLN Buka Lowongan Untuk Lulusan D3 Hingga S1 di 7 Kota</h2>,['h2'],11,0,2,0,13.0
"<span class=""labdate f11"">Senin, 03 Okt 2016 20:00 WIB</span>",['span'],6,0,2,0,8.0
"PLN kembali menjaring lulusan S1, Diploma IV (D-IV), dan Diploma III (D-III) melalui Rekrutmen Umum tahun 2016.                        ",[],17,0,1,0,18.0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""r_content""></div>",['div'],0,0,1,0,0
"<div class="""" id=""scr1""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
"<div class="""" id=""scr2""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
"<div class="""" id=""scr3""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
"<div class=""boxlr mb15""></div>",['div'],0,0,1,0,0
"<div class=""title_lr""></div>",['div'],0,0,1,0,0
<span>BERITA TERBARU</span>,['span'],2,0,2,0,4.0
"<a class=""more"" href=""//finance.detik.com/indeks"">+</a>",['a'],0,1,2,0,2.5
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
"<ul class=""list_news1""></ul>",['ul'],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/advertorial-news-block/d-3310487/masa-depan-sektor-batubara-indonesia""></a>",['a'],0,0,1,0,0
"<div class=""ratio1_1 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Masa Depan Sektor Batubara Indonesia"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/30/837eff5c-6925-4619-81f9-8d7fb69aafc7_11.jpg?w=300&amp;q=90"" title=""Masa Depan Sektor Batubara Indonesia""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""title_ln""></div>",['div'],0,0,1,0,0
<h2></h2>,['h2'],0,0,1,0,0
<span></span>,['span'],0,0,1,0,0
"Masa Depan Sektor Batubara Indonesia <span class=""labdate f11 normal"">Selasa, 04 Okt 2016 00:00 WIB</span>",['span'],11,0,2,0,13.0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312619/datangi-kantor-pusat-pajak-hercules-ikut-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""ratio1_1 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Datangi Kantor Pusat Pajak, Hercules Ikut Tax Amnesty"" class="""" src=""http://images.detik.com/community/media/visual/2016/10/03/c70bbd16-80bf-4236-85c0-423b38fe66fb_11.jpg?w=300&amp;q=90"" title=""Datangi Kantor Pusat Pajak, Hercules Ikut Tax Amnesty""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""title_ln""></div>",['div'],0,0,1,0,0
<h2></h2>,['h2'],0,0,1,0,0
<span></span>,['span'],0,0,1,0,0
"Datangi Kantor Pusat Pajak, Hercules Ikut <i>Tax Amnesty</i> <span class=""labdate f11 normal"">Senin, 03 Okt 2016 22:40 WIB</span>","['i', 'span']",14,0,4,0,18.0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312617/tak-hanya-umkm-pengusaha-besar-masih-ramaikan-periode-ii-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""ratio1_1 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II Tax Amnesty"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/30/854cd9c6-e965-4cce-95d9-f8a83f0e75b2_11.jpg?w=300&amp;q=90"" title=""Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II Tax Amnesty""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""title_ln""></div>",['div'],0,0,1,0,0
<h2></h2>,['h2'],0,0,1,0,0
<span></span>,['span'],0,0,1,0,0
"Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II <i>Tax Amnesty</i> <span class=""labdate f11 normal"">Senin, 03 Okt 2016 22:30 WIB</span>","['i', 'span']",17,0,4,0,21.0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312609/ada-tax-amnesty-setoran-pajak-hingga-september-capai-rp-767-t""></a>",['a'],0,0,1,0,0
"<div class=""ratio1_1 box_img fl mr10""></div>",['div'],0,0,1,0,0
"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0
"<img alt=""Ada Tax Amnesty, Setoran pajak Hingga September Capai Rp 767 T"" class="""" src=""http://images.detik.com/community/media/visual/2016/10/03/290bb6e3-7c8c-4039-98f0-7c3de7e301d5_11.jpg?w=300&amp;q=90"" title=""Ada Tax Amnesty, Setoran pajak Hingga September Capai Rp 767 T""/> ",['img'],0,0,3,0,0
,[],0,0,1,0,0
"<div class=""title_ln""></div>",['div'],0,0,1,0,0
<h2></h2>,['h2'],0,0,1,0,0
<span></span>,['span'],0,0,1,0,0
"Ada <i>Tax Amnesty</i>, Setoran pajak Hingga September Capai Rp 767 T <span class=""labdate f11 normal"">Senin, 03 Okt 2016 22:15 WIB</span>","['i', 'span']",17,0,4,0,21.0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
"<div class=""banner_reg"" id=""scr4""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
"<div class=""banner_reg banner_reg_lr"" id=""scr6""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
"<div class=""banner_reg banner_reg_lr"" id=""scr7""></div>",['div'],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
"<div class=""boxlr mb15 mpop""></div>",['div'],0,0,1,0,0
"<div class=""title_lr"" id=""tab-popcom""></div>",['div'],0,0,1,0,0
"<a class=""selected mostpopular_ga"" href=""#box-pop""><span>Most<br>Popular</br></span></a>","['a', 'span', 'br']",0,1,6,1,5.5
"<a class=""mostcommented_ga"" href=""#box-com""><span>Most<br>Commented</br></span></a>","['a', 'span', 'br']",0,1,6,1,5.5
,[],0,0,0,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
"<div class=""mostpopular_ga"" id=""box-pop""></div>",['div'],0,0,1,0,0
"<ul class=""list_fokus list_fokus_add""></ul>",['ul'],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312619/datangi-kantor-pusat-pajak-hercules-ikut-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">01</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Datangi Kantor Pusat Pajak, Hercules Ikut <i>Tax Amnesty</i></span></h2>","['h2', 'span', 'i']",8,0,6,0,14.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312605/ahok-sebut-sandiaga-uno-pengemplang-pajak-pengusaha-tidak-fair""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">02</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Ahok Sebut Sandiaga Uno Pengemplang Pajak, Pengusaha: Tidak <i>Fair</i></span></h2>","['h2', 'span', 'i']",9,0,6,0,15.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312617/tak-hanya-umkm-pengusaha-besar-masih-ramaikan-periode-ii-tax-amnesty""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">03</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II <i>Tax Amnesty</i></span></h2>","['h2', 'span', 'i']",11,0,6,0,17.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
"<a href=""//finance.detik.com/berita-ekonomi-bisnis/3312609/ada-tax-amnesty-setoran-pajak-hingga-september-capai-rp-767-t""></a>",['a'],0,0,1,0,0
"<div class=""num_fokus"">04</div>",['div'],1,0,2,0,3.0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2><span>Ada <i>Tax Amnesty</i>, Setoran pajak Hingga September Capai Rp 767 T</span></h2>","['h2', 'span', 'i']",11,0,6,0,17.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
<li></li>,['li'],0,0,1,0,0
<article></article>,['article'],0,0,1,0,0
