,HTML,TAG,TC,LTC,TG,P,CTTD,CTTDs
225,,[],0,0,1,0,0.0,1.3
226,<article></article>,['article'],0,0,1,0,0.0,0.0
227,"<a href=""//finance.detik.com/moneter/d-3308714/ojk-usulan-tambahan-perusahaan-efek-dan-manajer-investasi-masih-dikaji""></a>",['a'],0,0,1,0,0.0,0.0
228,"<div class=""ratio16_9 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
229,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
230,"<img alt=""OJK: Usulan Tambahan Perusahaan Efek dan Manajer Investasi Masih Dikaji"" class="""" src=""http://images.detik.com/community/media/visual/2016/06/14/3e093647-1415-45b7-8bbc-5d78d4a034d5_169.jpg?w=210&amp;q=90"" title=""OJK: Usulan Tambahan Perusahaan Efek dan Manajer Investasi Masih Dikaji""/> ",['img'],0,0,3,0,0.0,1.2
231,,[],0,0,1,0,0.0,2.4
232,<h3>OJK: Usulan Tambahan Perusahaan Efek dan Manajer Investasi Masih Dikaji</h3>,['h3'],10,0,2,0,12.0,4.8
233,,[],0,0,1,0,0.0,2.4
234,,[],0,0,1,0,0.0,1.2
235,<article></article>,['article'],0,0,1,0,0.0,0.0
236,"<a href=""//finance.detik.com/moneter/d-3307982/uang-wni-peserta-tax-amnesty-yang-pulang-kampung-lewat-bri-capai-rp-1-t""></a>",['a'],0,0,1,0,0.0,0.0
237,"<div class=""ratio16_9 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
238,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
239,"<img alt=""Uang WNI Peserta Tax Amnesty yang Pulang Kampung Lewat BRI Capai Rp 1 T"" class="""" src=""http://images.detik.com/community/media/visual/2014/06/05/b2b35d11-618c-4600-b6ba-600b0374fa07_169.jpg?w=210&amp;q=90"" title=""Uang WNI Peserta Tax Amnesty yang Pulang Kampung Lewat BRI Capai Rp 1 T""/> ",['img'],0,0,3,0,0.0,1.8
240,,[],0,0,1,0,0.0,3.6
241,<h3>Uang WNI Peserta <i>Tax Amnesty</i> yang Pulang Kampung Lewat BRI Capai Rp 1 T</h3>,"['h3', 'i']",14,0,4,0,18.0,7.2
242,,[],0,0,1,0,0.0,3.6
243,,[],0,0,1,0,0.0,1.8
244,,[],0,0,1,0,0.0,0.0
245,,[],0,0,1,0,0.0,0.0
246,"<div class=""clearfix pt20""></div>",['div'],0,0,2,0,0.0,0.4
247,"<div class=""komentar_box""></div>",['div'],0,0,1,0,0.0,0.8
248,"<div id=""thecomment"" style=""padding: 10px 15px; "">Komentar ...</div>",['div'],2,0,2,0,4.0,1.6
249,,[],0,0,1,0,0.0,0.8
250,,[],0,0,0,0,0.0,0.4
251,,[],0,0,0,0,0.0,0.0
252,,[],0,0,0,0,0.0,0.0
253,,[],0,0,0,0,0.0,0.0
254,,[],0,0,0,0,0.0,0.0
255,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.5
256,"<div class=""inforedaksi""></div>",['div'],0,0,1,0,0.0,1.55
257,<b>Kontak Informasi Detikcom</b><br/>,"['b', 'br']",3,0,3,1,5.0,3.75
258,"<b>Redaksi: </b> <a href=""mailto:redaksi@detikfinance.com"">redaksi[at]detikfinance.com</a><br/>","['b', 'a', 'br']",1,1,5,1,5.5,5.05
259,"<b>Media Partner: </b> <a href=""mailto:promosi@detikfinance.com"">promosi[at]detikfinance.com</a><br/>","['b', 'a', 'br']",2,1,5,1,6.5,5.3
260,"<b>Iklan:</b> <a href=""mailto:sales@detik.com"">sales[at]detik.com</a>","['b', 'a']",1,1,4,0,5.5,4.05
261,,[],0,0,4,0,0.0,1.75
262,"<div class=""newsfeed newsfeed_ga""></div>",['div'],0,0,1,0,0.0,0.95
263,"<div class=""title_feed"" data-sticky_column=""""></div>",['div'],0,0,1,0,0.0,0.8
264,"<div class=""t_lfl"">News Feed</div>",['div'],2,0,2,0,4.0,1.6
265,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.8
266,,[],0,0,1,0,0.0,0.4
267,"<ul class=""list_feed list_feed_detail""></ul>",['ul'],0,0,1,0,0.0,0.0
268,<li></li>,['li'],0,0,1,0,0.0,0.0
269,<article></article>,['article'],0,0,1,0,0.0,0.0
270,"<a href=""//finance.detik.com/advertorial-news-block/d-3310487/masa-depan-sektor-batubara-indonesia""></a>",['a'],0,0,1,0,0.0,0.0
271,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
272,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
273,"<img alt=""Masa Depan Sektor Batubara Indonesia"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/30/837eff5c-6925-4619-81f9-8d7fb69aafc7_43.jpg?w=125&amp;q=90"" title=""Masa Depan Sektor Batubara Indonesia""/> ",['img'],0,0,3,0,0.0,0.0
274,,[],0,0,1,0,0.0,0.0
275,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,0.7
276,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,2.2
277,<h2>Masa Depan Sektor Batubara Indonesia</h2>,['h2'],5,0,2,0,7.0,5.9
278,"<span class=""labdate f11"">Selasa, 04 Okt 2016 00:00 WIB</span>",['span'],6,0,2,0,8.0,7.6
279,Sektor batubara Indonesia masih menghadapi tantangan di tengah rendahnya harga komoditas di pasar global.                        ,[],14,0,1,0,15.0,8.3
280,,[],0,0,1,0,0.0,3.8
281,,[],0,0,1,0,0.0,1.5
282,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
283,,[],0,0,1,0,0.0,0.0
284,<li></li>,['li'],0,0,1,0,0.0,0.0
285,<article></article>,['article'],0,0,1,0,0.0,0.0
286,"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312619/datangi-kantor-pusat-pajak-hercules-ikut-tax-amnesty""></a>",['a'],0,0,1,0,0.0,0.0
287,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
288,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
289,"<img alt=""Datangi Kantor Pusat Pajak, Hercules Ikut Tax Amnesty"" class="""" src=""http://images.detik.com/community/media/visual/2016/10/03/c70bbd16-80bf-4236-85c0-423b38fe66fb_43.jpg?w=125&amp;q=90"" title=""Datangi Kantor Pusat Pajak, Hercules Ikut Tax Amnesty""/> ",['img'],0,0,3,0,0.0,0.0
290,,[],0,0,1,0,0.0,0.0
291,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.2
292,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,3.2
293,"<h2>Datangi Kantor Pusat Pajak, Hercules Ikut <i>Tax Amnesty</i></h2>","['h2', 'i']",8,0,4,0,12.0,8.5
294,"<span class=""labdate f11"">Senin, 03 Okt 2016 22:40 WIB</span>",['span'],6,0,2,0,8.0,9.8
295,"Tokoh masyarakat, Hercules, datang ke Kantor Pusat Ditjen Pajak untuk mengikuti tax amnesty. Hercules disambut langsung Dirjen Pajak, Ken Dwijugiasteadi.                        ",[],20,0,1,0,21.0,11.2
296,,[],0,0,1,0,0.0,5.0
297,,[],0,0,1,0,0.0,2.1
298,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
299,,[],0,0,1,0,0.0,0.0
300,<li></li>,['li'],0,0,1,0,0.0,0.0
301,<article></article>,['article'],0,0,1,0,0.0,0.0
302,"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312617/tak-hanya-umkm-pengusaha-besar-masih-ramaikan-periode-ii-tax-amnesty""></a>",['a'],0,0,1,0,0.0,0.0
303,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
304,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
305,"<img alt=""Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II Tax Amnesty"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/30/854cd9c6-e965-4cce-95d9-f8a83f0e75b2_43.jpg?w=125&amp;q=90"" title=""Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II Tax Amnesty""/> ",['img'],0,0,3,0,0.0,0.0
306,,[],0,0,1,0,0.0,0.0
307,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.5
308,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,3.8
309,"<h2>Tak Hanya UMKM, Pengusaha Besar Masih Ramaikan Periode II <i>Tax Amnesty</i></h2>","['h2', 'i']",11,0,4,0,15.0,9.6
310,"<span class=""labdate f11"">Senin, 03 Okt 2016 22:30 WIB</span>",['span'],6,0,2,0,8.0,10.2
311,"Di periode kedua tax amnesty ini tak hanya diikuti oleh UMKM saja, melainkan pengusaha-pengusaha besar juga akan ambil bagian.                        ",[],19,0,1,0,20.0,11.1
312,,[],0,0,1,0,0.0,4.8
313,,[],0,0,1,0,0.0,2.0
314,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
315,,[],0,0,1,0,0.0,0.0
316,<li></li>,['li'],0,0,1,0,0.0,0.0
317,<article></article>,['article'],0,0,1,0,0.0,0.0
318,"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312609/ada-tax-amnesty-setoran-pajak-hingga-september-capai-rp-767-t""></a>",['a'],0,0,1,0,0.0,0.0
319,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
320,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
321,"<img alt=""Ada Tax Amnesty, Setoran pajak Hingga September Capai Rp 767 T"" class="""" src=""http://images.detik.com/community/media/visual/2016/10/03/290bb6e3-7c8c-4039-98f0-7c3de7e301d5_43.jpg?w=125&amp;q=90"" title=""Ada Tax Amnesty, Setoran pajak Hingga September Capai Rp 767 T""/> ",['img'],0,0,3,0,0.0,0.0
322,,[],0,0,1,0,0.0,0.0
323,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.5
324,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,3.8
325,"<h2>Ada <i>Tax Amnesty</i>, Setoran pajak Hingga September Capai Rp 767 T</h2>","['h2', 'i']",11,0,4,0,15.0,9.8
326,"<span class=""labdate f11"">Senin, 03 Okt 2016 22:15 WIB</span>",['span'],6,0,2,0,8.0,10.6
327,Program tax amnesty mendorong semakin banyak setoran pajak non migas. Ditjen Pajak mencatat setoran pajak hingga September mencapai Rp 767 triliun.                        ,[],21,0,1,0,22.0,11.9
328,,[],0,0,1,0,0.0,5.2
329,,[],0,0,1,0,0.0,2.2
330,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
331,,[],0,0,1,0,0.0,0.0
332,<li></li>,['li'],0,0,1,0,0.0,0.0
333,<article></article>,['article'],0,0,1,0,0.0,0.0
334,"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312605/ahok-sebut-sandiaga-uno-pengemplang-pajak-pengusaha-tidak-fair""></a>",['a'],0,0,1,0,0.0,0.0
335,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
336,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
337,"<img alt=""Ahok Sebut Sandiaga Uno Pengemplang Pajak, Pengusaha: Tidak Fair"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/29/dc9ad084-08c4-43a9-a4ed-cd43be73b4ef_43.jpg?w=125&amp;q=90"" title=""Ahok Sebut Sandiaga Uno Pengemplang Pajak, Pengusaha: Tidak Fair""/> ",['img'],0,0,3,0,0.0,0.0
338,,[],0,0,1,0,0.0,0.0
339,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.3
340,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,3.4
341,"<h2>Ahok Sebut Sandiaga Uno Pengemplang Pajak, Pengusaha: Tidak <i>Fair</i></h2>","['h2', 'i']",9,0,4,0,13.0,8.8
342,"<span class=""labdate f11"">Senin, 03 Okt 2016 22:00 WIB</span>",['span'],6,0,2,0,8.0,9.8
343,Pengusaha menyoroti pernyataan Ahok soal Sandiaga Uno ikut tax amnesty karena mengemplang pajak. Menurut pengusaha pernyataan Ahok tidak fair.                        ,[],19,0,1,0,20.0,10.9
344,,[],0,0,1,0,0.0,4.8
345,,[],0,0,1,0,0.0,2.0
346,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
347,,[],0,0,1,0,0.0,0.0
348,<li></li>,['li'],0,0,1,0,0.0,0.0
349,<article></article>,['article'],0,0,1,0,0.0,0.0
350,"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312600/sandiaga-uno-ikut-tax-amnesty-ditjen-pajak-tak-akan-diusut-asal-hartanya""></a>",['a'],0,0,1,0,0.0,0.0
351,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
352,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
353,"<img alt=""Sandiaga Uno Ikut Tax Amnesty, Ditjen Pajak: Tak Akan Diusut Asal Hartanya"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/28/cf866c90-1c5f-45a2-8d4d-62e361c6ccb1_43.jpg?w=125&amp;q=90"" title=""Sandiaga Uno Ikut Tax Amnesty, Ditjen Pajak: Tak Akan Diusut Asal Hartanya""/> ",['img'],0,0,3,0,0.0,0.0
354,,[],0,0,1,0,0.0,0.0
355,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.6
356,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,4.0
357,"<h2>Sandiaga Uno Ikut <i>Tax Amnesty</i>, Ditjen Pajak: Tak Akan Diusut Asal Hartanya</h2>","['h2', 'i']",12,0,4,0,16.0,9.8
358,"<span class=""labdate f11"">Senin, 03 Okt 2016 21:35 WIB</span>",['span'],6,0,2,0,8.0,10.0
359,Ditjen menegaskan asal-usul harta wajib pajak yang dilaporkan dalam tax amnesty tak akan diusut dari mana asal-usulnya.                        ,[],17,0,1,0,18.0,10.4
360,,[],0,0,1,0,0.0,4.4
361,,[],0,0,1,0,0.0,1.8
362,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
363,,[],0,0,1,0,0.0,0.0
364,<li></li>,['li'],0,0,1,0,0.0,0.0
365,<article></article>,['article'],0,0,1,0,0.0,0.0
366,"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312591/ada-tax-amnesty-pemerintah-dapat-26000-wajib-pajak-baru""></a>",['a'],0,0,1,0,0.0,0.0
367,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
368,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
369,"<img alt=""Ada Tax Amnesty, Pemerintah Dapat 26.000 Wajib Pajak Baru"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/30/6157965f-44f0-42ee-aea9-f0e8b3953e47_43.jpg?w=125&amp;q=90"" title=""Ada Tax Amnesty, Pemerintah Dapat 26.000 Wajib Pajak Baru""/> ",['img'],0,0,3,0,0.0,0.0
370,,[],0,0,1,0,0.0,0.0
371,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.3
372,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,3.4
373,"<h2>Ada <i>Tax Amnesty</i>, Pemerintah Dapat 26.000 Wajib Pajak Baru</h2>","['h2', 'i']",9,0,4,0,13.0,8.3
374,"<span class=""labdate f11"">Senin, 03 Okt 2016 20:55 WIB</span>",['span'],6,0,2,0,8.0,8.8
375,"Selama periode I tax amnesty Juli-September 2016, Ditjen Pajak mencatat 26.000 wajib pajak baru.                        ",[],14,0,1,0,15.0,8.9
376,,[],0,0,1,0,0.0,3.8
377,,[],0,0,1,0,0.0,1.5
378,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
379,,[],0,0,1,0,0.0,0.0
380,<li></li>,['li'],0,0,1,0,0.0,0.0
381,<article></article>,['article'],0,0,1,0,0.0,0.0
382,"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312577/32-peserta-tax-amnesty-bayar-tebusan-di-atas-rp-100-morang""></a>",['a'],0,0,1,0,0.0,0.0
383,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
384,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
385,"<img alt=""32 Peserta Tax Amnesty Bayar Tebusan di Atas Rp 100 M/Orang"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/27/7626d890-0422-4552-b68a-24d7004f1e43_43.jpg?w=125&amp;q=90"" title=""32 Peserta Tax Amnesty Bayar Tebusan di Atas Rp 100 M/Orang""/> ",['img'],0,0,3,0,0.0,0.0
386,,[],0,0,1,0,0.0,0.0
387,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.5
388,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,3.8
389,<h2>32 Peserta <i>Tax Amnesty</i> Bayar Tebusan di Atas Rp 100 M/Orang</h2>,"['h2', 'i']",11,0,4,0,15.0,9.2
390,"<span class=""labdate f11"">Senin, 03 Okt 2016 20:47 WIB</span>",['span'],6,0,2,0,8.0,9.4
391,Secara segmentasi orang pribadi jumlah tebusan di atas Rp 100 miliar sebanyak 32 wajib pajak.                        ,[],15,0,1,0,16.0,9.5
392,,[],0,0,1,0,0.0,4.0
393,,[],0,0,1,0,0.0,1.6
394,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
395,,[],0,0,1,0,0.0,0.0
396,<li></li>,['li'],0,0,1,0,0.0,0.0
397,<article></article>,['article'],0,0,1,0,0.0,0.0
398,"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312575/darmin-harap-usulan-suntikan-modal-rp-9-t-ke-4-bumn-disetujui-dpr""></a>",['a'],0,0,1,0,0.0,0.0
399,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
400,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
401,"<img alt=""Darmin Harap Usulan Suntikan Modal Rp 9 T ke 4 BUMN Disetujui DPR"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/26/9e49e77f-9d99-4d99-aec9-4b4fca54e83c_43.jpg?w=125&amp;q=90"" title=""Darmin Harap Usulan Suntikan Modal Rp 9 T ke 4 BUMN Disetujui DPR""/> ",['img'],0,0,3,0,0.0,0.0
402,,[],0,0,1,0,0.0,0.0
403,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.5
404,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,3.8
405,<h2>Darmin Harap Usulan Suntikan Modal Rp 9 T ke 4 BUMN Disetujui DPR</h2>,['h2'],13,0,2,0,15.0,9.7
406,"<span class=""labdate f11"">Senin, 03 Okt 2016 20:31 WIB</span>",['span'],6,0,2,0,8.0,10.4
407,Menko Perekonomian Darmin Nasution berharap keputusan yang akan diberikan pada hari Rabu mendatang terkait pemberian PMN merupakan keputusan yang positif.                        ,[],20,0,1,0,21.0,11.5
408,,[],0,0,1,0,0.0,5.0
409,,[],0,0,1,0,0.0,2.1
410,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
411,,[],0,0,1,0,0.0,0.0
412,<li></li>,['li'],0,0,1,0,0.0,0.0
413,<article></article>,['article'],0,0,1,0,0.0,0.0
414,"<a href=""//finance.detik.com/properti/d-3312572/begini-strategi-pemerintah-agar-rumah-murah-lebih-banyak-dibangun""></a>",['a'],0,0,1,0,0.0,0.0
415,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
416,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
417,"<img alt=""Begini Strategi Pemerintah Agar Rumah Murah Lebih Banyak Dibangun"" class="""" src=""http://images.detik.com/community/media/visual/2016/08/03/611076e0-c260-45b3-ad7d-c7eda9ce6edf_43.jpg?w=125&amp;q=90"" title=""Begini Strategi Pemerintah Agar Rumah Murah Lebih Banyak Dibangun""/> ",['img'],0,0,3,0,0.0,0.0
418,,[],0,0,1,0,0.0,0.0
419,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.1
420,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,3.0
421,<h2>Begini Strategi Pemerintah Agar Rumah Murah Lebih Banyak Dibangun</h2>,['h2'],9,0,2,0,11.0,7.6
422,"<span class=""labdate f11"">Senin, 03 Okt 2016 20:21 WIB</span>",['span'],6,0,2,0,8.0,8.6
423,Pemerintah berupaya agar rumah murah untuk masyarakat berpenghasilan rendah lebih banyak dibangun. Apa strategi pemerintah?                        ,[],15,0,1,0,16.0,9.1
424,,[],0,0,1,0,0.0,4.0
425,,[],0,0,1,0,0.0,1.6
426,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
427,,[],0,0,1,0,0.0,0.0
428,<li></li>,['li'],0,0,1,0,0.0,0.0
429,<article></article>,['article'],0,0,1,0,0.0,0.0
430,"<a href=""//finance.detik.com/industri/d-3312569/pemerintah-akan-beri-bantuan-industri-kecil-menperin-data-harus-akurat""></a>",['a'],0,0,1,0,0.0,0.0
431,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
432,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
433,"<img alt=""Pemerintah Akan Beri Bantuan Industri Kecil, Menperin: Data Harus Akurat"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/19/0a70b155-b75d-4e53-9759-42f3aabc4da7_43.jpg?w=125&amp;q=90"" title=""Pemerintah Akan Beri Bantuan Industri Kecil, Menperin: Data Harus Akurat""/> ",['img'],0,0,3,0,0.0,0.0
434,,[],0,0,1,0,0.0,0.0
435,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.2
436,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,3.2
437,"<h2>Pemerintah Akan Beri Bantuan Industri Kecil, Menperin: Data Harus Akurat</h2>",['h2'],10,0,2,0,12.0,8.4
438,"<span class=""labdate f11"">Senin, 03 Okt 2016 20:15 WIB</span>",['span'],6,0,2,0,8.0,9.6
439,"Menperin Airlangga Hartarto meminta asosiasi industri untuk menyusun data keanggotaan dengan akurat, untuk memudahkan pemetaan program bantuan yang tepat.                        ",[],19,0,1,0,20.0,10.8
440,,[],0,0,1,0,0.0,4.8
441,,[],0,0,1,0,0.0,2.0
442,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
443,,[],0,0,1,0,0.0,0.0
444,<li></li>,['li'],0,0,1,0,0.0,0.0
445,<article></article>,['article'],0,0,1,0,0.0,0.0
446,"<a href=""//finance.detik.com/energi/d-3312566/pln-buka-lowongan-untuk-lulusan-d3-hingga-s1-di-7-kota""></a>",['a'],0,0,1,0,0.0,0.0
447,"<div class=""ratio4_3 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
448,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
449,"<img alt=""PLN Buka Lowongan Untuk Lulusan D3 Hingga S1 di 7 Kota"" class="""" src=""http://images.detik.com/community/media/visual/2016/08/15/956f82d6-a7c8-4c00-84d5-5465019362a7_43.jpg?w=125&amp;q=90"" title=""PLN Buka Lowongan Untuk Lulusan D3 Hingga S1 di 7 Kota""/> ",['img'],0,0,3,0,0.0,0.0
450,,[],0,0,1,0,0.0,0.0
451,"<div class=""desc_nhl""></div>",['div'],0,0,1,0,0.0,1.3
452,"<span class=""sub_judul""></span>",['span'],0,0,2,0,0.0,3.4
453,<h2>PLN Buka Lowongan Untuk Lulusan D3 Hingga S1 di 7 Kota</h2>,['h2'],11,0,2,0,13.0,8.6
454,"<span class=""labdate f11"">Senin, 03 Okt 2016 20:00 WIB</span>",['span'],6,0,2,0,8.0,9.4
455,"PLN kembali menjaring lulusan S1, Diploma IV (D-IV), dan Diploma III (D-III) melalui Rekrutmen Umum tahun 2016.                        ",[],17,0,1,0,18.0,10.1
456,,[],0,0,1,0,0.0,4.4
457,,[],0,0,1,0,0.0,1.8
458,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
459,,[],0,0,1,0,0.0,0.0
460,,[],0,0,1,0,0.0,0.0
461,,[],0,0,1,0,0.0,0.0
462,,[],0,0,1,0,0.0,0.0
463,"<div class=""r_content""></div>",['div'],0,0,1,0,0.0,0.0
464,"<div class="""" id=""scr1""></div>",['div'],0,0,1,0,0.0,0.0
465,,[],0,0,0,0,0.0,0.0
466,,[],0,0,1,0,0.0,0.0
467,"<div class="""" id=""scr2""></div>",['div'],0,0,1,0,0.0,0.0
468,,[],0,0,0,0,0.0,0.0
469,,[],0,0,1,0,0.0,0.0
470,"<div class="""" id=""scr3""></div>",['div'],0,0,1,0,0.0,0.0
471,,[],0,0,0,0,0.0,0.0
472,,[],0,0,1,0,0.0,0.0
473,"<div class=""boxlr mb15""></div>",['div'],0,0,1,0,0.0,0.4
474,"<div class=""title_lr""></div>",['div'],0,0,1,0,0.0,1.05
475,<span>BERITA TERBARU</span>,['span'],2,0,2,0,4.0,2.1
476,"<a class=""more"" href=""//finance.detik.com/indeks"">+</a>",['a'],0,1,2,0,2.5,1.8
477,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.9
478,,[],0,0,1,0,0.0,0.25
479,"<ul class=""list_news1""></ul>",['ul'],0,0,1,0,0.0,0.0
480,<li></li>,['li'],0,0,1,0,0.0,0.0
481,<article></article>,['article'],0,0,1,0,0.0,0.0
482,"<a href=""//finance.detik.com/advertorial-news-block/d-3310487/masa-depan-sektor-batubara-indonesia""></a>",['a'],0,0,1,0,0.0,0.0
483,"<div class=""ratio1_1 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
484,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
485,"<img alt=""Masa Depan Sektor Batubara Indonesia"" class="""" src=""http://images.detik.com/community/media/visual/2016/09/30/837eff5c-6925-4619-81f9-8d7fb69aafc7_11.jpg?w=300&amp;q=90"" title=""Masa Depan Sektor Batubara Indonesia""/> ",['img'],0,0,3,0,0.0,0.0
486,,[],0,0,1,0,0.0,0.0
487,"<div class=""title_ln""></div>",['div'],0,0,1,0,0.0,0.0
488,<h2></h2>,['h2'],0,0,1,0,0.0,1.3
489,<span></span>,['span'],0,0,1,0,0.0,2.6
490,"Masa Depan Sektor Batubara Indonesia <span class=""labdate f11 normal"">Selasa, 04 Okt 2016 00:00 WIB</span>",['span'],11,0,2,0,13.0,5.2
491,,[],0,0,1,0,0.0,2.6
492,,[],0,0,1,0,0.0,1.3
493,,[],0,0,1,0,0.0,0.0
494,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
495,,[],0,0,1,0,0.0,0.0
496,,[],0,0,1,0,0.0,0.0
497,,[],0,0,1,0,0.0,0.0
498,<li></li>,['li'],0,0,1,0,0.0,0.0
499,<article></article>,['article'],0,0,1,0,0.0,0.0
500,"<a href=""//finance.detik.com/berita-ekonomi-bisnis/d-3312619/datangi-kantor-pusat-pajak-hercules-ikut-tax-amnesty""></a>",['a'],0,0,1,0,0.0,0.0
501,"<div class=""ratio1_1 box_img fl mr10""></div>",['div'],0,0,1,0,0.0,0.0
502,"<div class=""img_con lqd""></div>",['div'],0,0,1,0,0.0,0.0
